Case_ID,Age_Group,Gender,Income_Bracket,Vulnerability_Category,Case_Type,Case_Sub_Type,Jurisdiction_Level,Legal_Aid_Modality,State,Filing_Year,Hearing_Count,Adjournment_Count,Resolution_Time,Delay_Flag,Outcome_Disparity,Aid_Disparity
4108,65+,Other,Middle_Income,None,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_22,2022,8,4,3–6 mo,0,0,0
4109,36-50,Other,Middle_Income,Senior_Citizen,Domestic_Violence,Protection_Order,State,Pro_Bono,UT_8,2021,5,3,12-24 mo,1,0,0
4110,65+,Other,Below_Poverty_Line,None,Criminal,Appeal,District,Full_Aid,State_21,2018,4,3,3–6 mo,0,0,0
4111,36-50,Male,Unknown,Senior_Citizen,Criminal,Bail,State,Pro_Bono,UT_3,2023,5,0,12-24 mo,1,0,0
4112,26-35,Female,Middle_Income,SC/ST,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,UT_1,2019,12,0,>24 mo,1,0,0
4113,26-35,Female,Middle_Income,Minority,Civil,Family,District,Pro_Bono,State_9,2020,8,1,12-24 mo,1,1,0
4114,36-50,Male,Middle_Income,Minority,Civil,Family,High_Court,Partial_Aid,UT_1,2021,4,3,≤3 mo,0,1,1
4115,65+,Male,Low_Income,Minority,Property_Dispute,Property_Division,Supreme_Court,Full_Aid,State_17,2019,8,0,6–12 mo,0,1,0
4116,18-25,Male,Below_Poverty_Line,None,Labor/Employment,Workplace_Harassment,District,Self_Represented,State_16,2020,5,1,≤3 mo,0,0,0
4117,65+,Male,Below_Poverty_Line,Person_with_Disability,Property_Dispute,Tenant_Landlord,State,Partial_Aid,State_8,2021,9,2,>24 mo,1,0,1
4118,65+,Female,Below_Poverty_Line,None,Labor/Employment,Wages,High_Court,Partial_Aid,UT_2,2021,4,3,6–12 mo,0,0,0
4119,26-35,Female,Below_Poverty_Line,Person_with_Disability,Domestic_Violence,Protection_Order,District,Pro_Bono,State_15,2019,10,2,12-24 mo,1,1,0
4120,36-50,Female,Unknown,Person_with_Disability,Property_Dispute,Property_Division,High_Court,Full_Aid,State_13,2019,9,1,12-24 mo,1,1,0
4121,65+,Male,Unknown,Senior_Citizen,Civil,Consumer,State,Partial_Aid,State_27,2023,5,3,≤3 mo,0,0,0
4122,18-25,Other,Unknown,SC/ST,Domestic_Violence,Divorce,District,Partial_Aid,State_5,2020,7,0,6–12 mo,0,1,0
4123,51-65,Female,High_Income,SC/ST,Domestic_Violence,Child_Custody,High_Court,Self_Represented,State_13,2020,14,1,>24 mo,1,1,0
4124,26-35,Male,Low_Income,Senior_Citizen,Other,Miscellaneous,High_Court,Pro_Bono,State_12,2023,7,0,6–12 mo,0,0,0
4125,65+,Female,Middle_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,State_23,2019,11,2,>24 mo,1,1,0
4126,36-50,Male,High_Income,Senior_Citizen,Criminal,Acquittal,State,Full_Aid,State_21,2020,9,2,>24 mo,1,1,0
4127,26-35,Male,High_Income,Senior_Citizen,Criminal,Bail,Supreme_Court,Partial_Aid,State_10,2021,4,1,≤3 mo,0,0,0
4128,36-50,Male,Below_Poverty_Line,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Partial_Aid,State_27,2020,5,2,12-24 mo,1,0,1
4129,51-65,Female,Middle_Income,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,UT_5,2023,9,1,3–6 mo,0,0,0
4130,36-50,Female,High_Income,Minority,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_1,2018,4,5,≤3 mo,0,1,0
4131,65+,Other,Unknown,Minority,Criminal,Sentencing,District,Partial_Aid,State_27,2023,7,1,≤3 mo,0,0,0
4132,36-50,Other,Middle_Income,None,Criminal,Appeal,District,Pro_Bono,UT_2,2020,7,2,≤3 mo,0,0,0
4133,26-35,Other,Middle_Income,None,Property_Dispute,Tenant_Landlord,State,Self_Represented,State_2,2021,8,1,≤3 mo,0,0,0
4134,51-65,Other,Middle_Income,Person_with_Disability,Criminal,Appeal,District,Full_Aid,State_25,2021,2,1,>24 mo,1,0,0
4135,26-35,Male,Middle_Income,Person_with_Disability,Civil,Contract,High_Court,Full_Aid,State_28,2022,4,1,12-24 mo,1,0,0
4136,26-35,Female,High_Income,SC/ST,Criminal,Acquittal,District,Partial_Aid,UT_3,2019,2,3,12-24 mo,1,0,0
4137,36-50,Other,Unknown,Senior_Citizen,Other,Miscellaneous,State,Partial_Aid,State_3,2021,7,1,12-24 mo,1,1,0
4138,36-50,Other,Unknown,Minority,Domestic_Violence,Maintenance,High_Court,Full_Aid,State_7,2023,6,4,12-24 mo,1,0,0
4139,65+,Female,High_Income,Minority,Civil,Family,State,Self_Represented,UT_8,2021,5,2,3–6 mo,0,0,0
4140,26-35,Female,Below_Poverty_Line,None,Other,Miscellaneous,State,Partial_Aid,State_25,2021,5,5,3–6 mo,0,1,1
4141,65+,Female,Middle_Income,Person_with_Disability,Property_Dispute,Land_Dispute,District,Self_Represented,State_10,2018,8,4,12-24 mo,1,0,0
4142,65+,Other,Middle_Income,None,Civil,Contract,Supreme_Court,Partial_Aid,State_4,2019,4,2,6–12 mo,0,1,0
4143,18-25,Other,Middle_Income,Minority,Other,Miscellaneous,District,Pro_Bono,State_6,2022,5,2,≤3 mo,0,0,1
4144,51-65,Other,High_Income,Minority,Domestic_Violence,Protection_Order,High_Court,Full_Aid,UT_2,2020,4,3,3–6 mo,0,1,0
4145,26-35,Male,High_Income,SC/ST,Civil,Tort,District,Partial_Aid,UT_6,2020,6,2,6–12 mo,0,1,0
4146,51-65,Male,High_Income,None,Domestic_Violence,Child_Custody,State,Pro_Bono,State_4,2022,5,0,3–6 mo,0,0,1
4147,51-65,Male,Low_Income,Minority,Civil,Contract,State,Self_Represented,State_1,2023,9,1,6–12 mo,0,0,1
4148,26-35,Female,High_Income,Minority,Domestic_Violence,Child_Custody,High_Court,Pro_Bono,State_8,2023,14,3,>24 mo,1,0,0
4149,26-35,Other,Middle_Income,SC/ST,Labor/Employment,Wages,High_Court,Self_Represented,UT_6,2018,5,1,≤3 mo,0,1,0
4150,36-50,Other,High_Income,Person_with_Disability,Civil,Consumer,Supreme_Court,Full_Aid,State_13,2019,14,2,6–12 mo,0,1,0
4151,18-25,Male,Unknown,SC/ST,Property_Dispute,Tenant_Landlord,High_Court,Full_Aid,State_7,2022,5,1,≤3 mo,0,0,0
4152,18-25,Male,Middle_Income,Person_with_Disability,Criminal,Acquittal,State,Pro_Bono,State_16,2020,3,2,6–12 mo,0,0,0
4153,65+,Other,Below_Poverty_Line,SC/ST,Property_Dispute,Land_Dispute,District,Partial_Aid,State_16,2020,8,1,12-24 mo,1,1,0
4154,51-65,Male,Low_Income,Person_with_Disability,Criminal,Sentencing,State,Self_Represented,UT_6,2023,3,2,3–6 mo,0,0,0
4155,51-65,Male,Unknown,SC/ST,Civil,Tort,State,Pro_Bono,UT_4,2023,4,1,6–12 mo,0,1,0
4156,18-25,Other,Middle_Income,Person_with_Disability,Domestic_Violence,Protection_Order,District,Partial_Aid,UT_6,2019,6,1,≤3 mo,0,1,1
4157,36-50,Other,Low_Income,Senior_Citizen,Other,Miscellaneous,High_Court,Partial_Aid,State_2,2020,4,4,3–6 mo,0,0,0
4158,65+,Female,Low_Income,Senior_Citizen,Civil,Family,State,Pro_Bono,State_2,2018,4,0,6–12 mo,0,0,0
4159,65+,Male,Low_Income,Senior_Citizen,Property_Dispute,Land_Dispute,District,Pro_Bono,State_7,2022,5,2,12-24 mo,1,1,1
4160,18-25,Female,High_Income,Person_with_Disability,Criminal,Sentencing,District,Self_Represented,State_7,2021,4,3,3–6 mo,0,0,0
4161,51-65,Female,Unknown,Minority,Other,Miscellaneous,Supreme_Court,Partial_Aid,UT_6,2020,3,1,≤3 mo,0,0,0
4162,65+,Female,Unknown,Minority,Domestic_Violence,Divorce,High_Court,Pro_Bono,State_4,2020,15,1,12-24 mo,1,0,0
4163,51-65,Male,Below_Poverty_Line,Minority,Civil,Family,State,Self_Represented,State_10,2018,5,5,6–12 mo,0,1,1
4164,36-50,Other,Middle_Income,SC/ST,Labor/Employment,Workplace_Harassment,State,Partial_Aid,State_5,2022,5,2,>24 mo,1,1,0
4165,51-65,Other,High_Income,Minority,Labor/Employment,Wages,District,Pro_Bono,UT_8,2022,5,2,>24 mo,1,0,0
4166,18-25,Female,High_Income,SC/ST,Property_Dispute,Tenant_Landlord,Supreme_Court,Full_Aid,State_11,2021,10,1,3–6 mo,0,1,0
4167,36-50,Male,High_Income,Senior_Citizen,Labor/Employment,Unfair_Dismissal,Supreme_Court,Self_Represented,State_7,2020,7,3,≤3 mo,0,0,0
4168,26-35,Male,High_Income,SC/ST,Criminal,Bail,High_Court,Partial_Aid,State_24,2022,6,3,6–12 mo,0,0,0
4169,51-65,Male,Middle_Income,Senior_Citizen,Domestic_Violence,Divorce,Supreme_Court,Self_Represented,State_6,2020,6,3,12-24 mo,1,1,0
4170,65+,Other,Unknown,Senior_Citizen,Civil,Contract,Supreme_Court,Full_Aid,UT_5,2021,1,4,6–12 mo,0,0,0
4171,26-35,Male,Middle_Income,Minority,Property_Dispute,Land_Dispute,State,Self_Represented,UT_7,2020,8,3,12-24 mo,1,0,1
4172,26-35,Male,Unknown,None,Civil,Tort,District,Full_Aid,State_18,2018,5,2,>24 mo,1,0,0
4173,36-50,Other,Middle_Income,None,Other,Miscellaneous,District,Pro_Bono,State_3,2020,5,1,6–12 mo,0,1,0
4174,51-65,Other,High_Income,SC/ST,Other,Miscellaneous,High_Court,Full_Aid,State_10,2023,4,1,6–12 mo,0,0,1
4175,51-65,Male,High_Income,None,Criminal,Bail,State,Self_Represented,State_18,2022,7,1,≤3 mo,0,0,0
4176,51-65,Male,High_Income,Minority,Labor/Employment,Unfair_Dismissal,Supreme_Court,Full_Aid,UT_2,2023,7,2,≤3 mo,0,0,0
4177,65+,Other,Middle_Income,Minority,Other,Miscellaneous,District,Pro_Bono,State_18,2023,4,1,6–12 mo,0,1,0
4178,18-25,Other,Middle_Income,SC/ST,Other,Miscellaneous,High_Court,Pro_Bono,State_11,2021,7,0,3–6 mo,0,1,1
4179,65+,Female,Middle_Income,Senior_Citizen,Criminal,Appeal,Supreme_Court,Partial_Aid,State_17,2020,6,1,6–12 mo,0,1,0
4180,65+,Other,High_Income,Person_with_Disability,Civil,Consumer,District,Full_Aid,State_15,2022,3,2,12-24 mo,1,0,1
4181,36-50,Other,Below_Poverty_Line,Senior_Citizen,Domestic_Violence,Protection_Order,District,Partial_Aid,State_18,2022,5,7,6–12 mo,0,0,1
4182,26-35,Other,Below_Poverty_Line,Senior_Citizen,Criminal,Appeal,Supreme_Court,Partial_Aid,State_20,2021,5,5,6–12 mo,0,0,0
4183,51-65,Male,Low_Income,Person_with_Disability,Other,Miscellaneous,Supreme_Court,Partial_Aid,State_15,2018,6,2,6–12 mo,0,1,0
4184,36-50,Female,High_Income,None,Property_Dispute,Land_Dispute,State,Full_Aid,State_3,2022,8,2,6–12 mo,0,0,0
4185,51-65,Female,Low_Income,SC/ST,Labor/Employment,Workplace_Harassment,District,Full_Aid,UT_5,2020,4,0,3–6 mo,0,1,1
4186,65+,Female,Below_Poverty_Line,SC/ST,Criminal,Acquittal,High_Court,Self_Represented,State_11,2020,3,4,3–6 mo,0,1,1
4187,65+,Male,Low_Income,None,Criminal,Appeal,Supreme_Court,Pro_Bono,State_24,2018,3,1,12-24 mo,1,0,0
4188,18-25,Female,High_Income,Person_with_Disability,Other,Miscellaneous,District,Pro_Bono,UT_1,2019,8,4,3–6 mo,0,1,0
4189,26-35,Male,Low_Income,SC/ST,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,State_2,2020,2,2,12-24 mo,1,1,0
4190,51-65,Other,High_Income,SC/ST,Other,Miscellaneous,State,Full_Aid,State_14,2019,2,0,3–6 mo,0,0,0
4191,26-35,Male,High_Income,Person_with_Disability,Property_Dispute,Property_Division,Supreme_Court,Self_Represented,State_18,2021,12,3,6–12 mo,0,1,0
4192,36-50,Male,Middle_Income,None,Property_Dispute,Land_Dispute,Supreme_Court,Full_Aid,UT_4,2021,3,2,6–12 mo,0,0,0
4193,36-50,Other,Middle_Income,Person_with_Disability,Civil,Consumer,Supreme_Court,Pro_Bono,State_24,2018,5,1,6–12 mo,0,1,1
4194,65+,Male,Middle_Income,Person_with_Disability,Civil,Tort,High_Court,Full_Aid,State_26,2020,6,4,>24 mo,1,0,0
4195,18-25,Male,Unknown,Person_with_Disability,Labor/Employment,Workplace_Harassment,Supreme_Court,Partial_Aid,State_17,2023,5,0,>24 mo,1,0,0
4196,51-65,Female,Middle_Income,Person_with_Disability,Labor/Employment,Wages,Supreme_Court,Full_Aid,State_2,2019,7,2,>24 mo,1,0,0
4197,26-35,Female,High_Income,None,Labor/Employment,Wages,Supreme_Court,Self_Represented,UT_1,2023,6,2,3–6 mo,0,0,0
4198,18-25,Female,Below_Poverty_Line,Senior_Citizen,Labor/Employment,Workplace_Harassment,High_Court,Self_Represented,State_12,2019,5,1,3–6 mo,0,1,0
4199,36-50,Male,Unknown,Person_with_Disability,Property_Dispute,Land_Dispute,High_Court,Partial_Aid,State_6,2019,12,10,12-24 mo,1,0,0
4200,65+,Male,Unknown,None,Other,Miscellaneous,District,Self_Represented,UT_5,2021,5,5,≤3 mo,0,0,0
4201,51-65,Male,Below_Poverty_Line,Person_with_Disability,Criminal,Appeal,State,Self_Represented,UT_2,2018,5,4,>24 mo,1,0,0
4202,26-35,Female,Middle_Income,SC/ST,Other,Miscellaneous,High_Court,Self_Represented,State_24,2020,6,1,>24 mo,1,0,0
4203,26-35,Female,Below_Poverty_Line,Person_with_Disability,Civil,Tort,State,Full_Aid,State_12,2019,7,5,3–6 mo,0,0,1
4204,18-25,Other,Below_Poverty_Line,SC/ST,Domestic_Violence,Protection_Order,High_Court,Full_Aid,State_3,2023,6,4,6–12 mo,0,1,0
4205,36-50,Female,Middle_Income,Person_with_Disability,Other,Miscellaneous,State,Pro_Bono,State_14,2019,8,1,≤3 mo,0,0,1
4206,26-35,Other,Below_Poverty_Line,None,Other,Miscellaneous,Supreme_Court,Self_Represented,State_17,2022,2,2,3–6 mo,0,0,0
4207,65+,Female,High_Income,None,Civil,Family,State,Partial_Aid,UT_2,2020,3,2,3–6 mo,0,0,0
4208,26-35,Female,Below_Poverty_Line,Minority,Property_Dispute,Property_Division,Supreme_Court,Pro_Bono,State_23,2022,7,4,12-24 mo,1,0,0
4209,18-25,Other,Middle_Income,Person_with_Disability,Civil,Tort,District,Self_Represented,State_10,2021,6,0,6–12 mo,0,0,0
4210,65+,Other,Unknown,None,Labor/Employment,Wages,High_Court,Pro_Bono,State_20,2021,3,1,≤3 mo,0,1,0
4211,36-50,Male,Below_Poverty_Line,None,Domestic_Violence,Child_Custody,High_Court,Partial_Aid,State_3,2022,3,3,6–12 mo,0,1,1
4212,26-35,Male,Middle_Income,SC/ST,Domestic_Violence,Divorce,District,Partial_Aid,State_25,2022,5,3,3–6 mo,0,1,1
4213,51-65,Other,Middle_Income,Minority,Domestic_Violence,Child_Custody,District,Full_Aid,UT_7,2021,5,5,3–6 mo,0,1,1
4214,18-25,Male,Low_Income,Minority,Other,Miscellaneous,District,Self_Represented,State_16,2020,3,0,3–6 mo,0,0,0
4215,26-35,Female,High_Income,Senior_Citizen,Civil,Consumer,Supreme_Court,Pro_Bono,State_15,2018,2,3,≤3 mo,0,1,0
4216,65+,Other,Middle_Income,Senior_Citizen,Domestic_Violence,Child_Custody,Supreme_Court,Self_Represented,State_16,2018,5,1,6–12 mo,0,0,0
4217,65+,Female,Middle_Income,Senior_Citizen,Civil,Family,State,Partial_Aid,State_18,2019,6,3,12-24 mo,1,0,0
4218,26-35,Female,Middle_Income,None,Civil,Tort,State,Partial_Aid,State_2,2021,4,3,3–6 mo,0,1,0
4219,36-50,Female,Below_Poverty_Line,Person_with_Disability,Labor/Employment,Wages,Supreme_Court,Self_Represented,State_12,2020,6,5,>24 mo,1,0,0
4220,51-65,Female,Unknown,Person_with_Disability,Criminal,Bail,State,Full_Aid,State_24,2023,7,2,6–12 mo,0,0,0
4221,18-25,Male,Middle_Income,Minority,Labor/Employment,Unfair_Dismissal,High_Court,Self_Represented,State_15,2022,7,0,3–6 mo,0,0,0
4222,26-35,Other,Below_Poverty_Line,SC/ST,Civil,Contract,State,Pro_Bono,UT_8,2023,7,4,>24 mo,1,1,0
4223,26-35,Other,High_Income,Senior_Citizen,Criminal,Acquittal,Supreme_Court,Full_Aid,State_10,2021,7,0,≤3 mo,0,0,0
4224,65+,Female,Low_Income,None,Civil,Contract,Supreme_Court,Partial_Aid,State_28,2021,6,1,6–12 mo,0,0,0
4225,51-65,Male,High_Income,None,Property_Dispute,Tenant_Landlord,District,Full_Aid,State_26,2023,9,4,3–6 mo,0,1,0
4226,26-35,Female,High_Income,Minority,Domestic_Violence,Divorce,District,Partial_Aid,State_5,2018,11,2,6–12 mo,0,1,0
4227,18-25,Male,Unknown,Minority,Domestic_Violence,Maintenance,District,Pro_Bono,State_16,2019,9,2,≤3 mo,0,0,0
4228,36-50,Female,Below_Poverty_Line,None,Civil,Contract,High_Court,Self_Represented,State_25,2018,3,1,≤3 mo,0,0,1
4229,18-25,Female,High_Income,None,Domestic_Violence,Divorce,Supreme_Court,Pro_Bono,State_7,2018,9,1,≤3 mo,0,0,0
4230,51-65,Female,Below_Poverty_Line,Person_with_Disability,Civil,Consumer,Supreme_Court,Self_Represented,State_3,2019,7,2,≤3 mo,0,1,1
4231,36-50,Male,Low_Income,Senior_Citizen,Property_Dispute,Land_Dispute,Supreme_Court,Partial_Aid,State_9,2023,6,1,12-24 mo,1,0,0
4232,36-50,Male,Middle_Income,SC/ST,Other,Miscellaneous,High_Court,Pro_Bono,State_28,2020,6,1,3–6 mo,0,1,0
4233,36-50,Female,Unknown,SC/ST,Property_Dispute,Land_Dispute,High_Court,Full_Aid,State_2,2018,3,2,≤3 mo,0,0,1
4234,51-65,Female,Low_Income,Person_with_Disability,Civil,Consumer,Supreme_Court,Full_Aid,State_2,2021,6,1,12-24 mo,1,1,0
4235,36-50,Other,Unknown,Minority,Domestic_Violence,Child_Custody,Supreme_Court,Partial_Aid,State_10,2019,2,2,3–6 mo,0,1,1
4236,36-50,Male,High_Income,Person_with_Disability,Labor/Employment,Unfair_Dismissal,Supreme_Court,Self_Represented,State_28,2018,8,2,12-24 mo,1,1,0
4237,65+,Male,Below_Poverty_Line,None,Labor/Employment,Wages,High_Court,Self_Represented,State_16,2022,5,5,12-24 mo,1,0,0
4238,65+,Male,Middle_Income,SC/ST,Domestic_Violence,Child_Custody,Supreme_Court,Partial_Aid,State_6,2020,5,0,3–6 mo,0,0,0
4239,18-25,Other,Below_Poverty_Line,None,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,UT_2,2020,5,5,12-24 mo,1,1,0
4240,26-35,Other,Unknown,Minority,Domestic_Violence,Child_Custody,District,Pro_Bono,State_18,2020,3,1,6–12 mo,0,1,1
4241,26-35,Other,Unknown,SC/ST,Domestic_Violence,Divorce,High_Court,Full_Aid,UT_8,2020,6,1,12-24 mo,1,1,0
4242,36-50,Female,High_Income,SC/ST,Criminal,Sentencing,Supreme_Court,Partial_Aid,State_15,2021,2,3,≤3 mo,0,1,0
4243,51-65,Male,Middle_Income,Senior_Citizen,Other,Miscellaneous,District,Partial_Aid,UT_3,2022,8,3,6–12 mo,0,1,0
4244,51-65,Male,High_Income,Person_with_Disability,Property_Dispute,Property_Division,District,Self_Represented,State_2,2020,4,1,>24 mo,1,0,0
4245,65+,Female,High_Income,Person_with_Disability,Criminal,Bail,State,Partial_Aid,State_6,2023,8,0,>24 mo,1,0,0
4246,26-35,Female,Unknown,Minority,Criminal,Sentencing,High_Court,Partial_Aid,State_13,2023,4,0,12-24 mo,1,0,0
4247,26-35,Other,Unknown,Person_with_Disability,Civil,Contract,Supreme_Court,Full_Aid,UT_3,2020,6,2,6–12 mo,0,0,0
4248,36-50,Other,Middle_Income,None,Labor/Employment,Unfair_Dismissal,State,Partial_Aid,State_2,2021,6,0,6–12 mo,0,0,0
4249,26-35,Female,Middle_Income,None,Domestic_Violence,Protection_Order,District,Partial_Aid,State_23,2022,8,3,>24 mo,1,0,0
4250,26-35,Female,Middle_Income,None,Criminal,Bail,High_Court,Partial_Aid,State_19,2022,3,2,≤3 mo,0,0,0
4251,26-35,Female,Low_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,State,Pro_Bono,State_4,2021,7,2,6–12 mo,0,0,0
4252,65+,Male,Unknown,SC/ST,Labor/Employment,Workplace_Harassment,Supreme_Court,Full_Aid,UT_4,2021,6,3,≤3 mo,0,1,0
4253,26-35,Male,High_Income,Minority,Labor/Employment,Wages,Supreme_Court,Pro_Bono,State_21,2021,2,6,3–6 mo,0,1,0
4254,18-25,Other,Middle_Income,None,Criminal,Bail,District,Full_Aid,State_1,2018,5,1,12-24 mo,1,0,0
4255,26-35,Other,Below_Poverty_Line,Senior_Citizen,Civil,Contract,High_Court,Full_Aid,State_6,2018,4,4,≤3 mo,0,0,0
4256,65+,Male,Below_Poverty_Line,Senior_Citizen,Other,Miscellaneous,State,Self_Represented,UT_4,2019,5,3,≤3 mo,0,0,0
4257,36-50,Female,High_Income,SC/ST,Civil,Consumer,Supreme_Court,Full_Aid,State_24,2023,6,6,6–12 mo,0,0,0
4258,51-65,Female,Unknown,Person_with_Disability,Property_Dispute,Property_Division,District,Full_Aid,State_19,2022,9,1,6–12 mo,0,1,0
4259,65+,Male,Unknown,Minority,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,State_28,2018,7,2,6–12 mo,0,0,0
4260,51-65,Other,Below_Poverty_Line,Minority,Labor/Employment,Unfair_Dismissal,Supreme_Court,Full_Aid,State_25,2023,4,6,6–12 mo,0,0,0
4261,51-65,Female,Below_Poverty_Line,None,Other,Miscellaneous,Supreme_Court,Pro_Bono,UT_2,2020,4,6,6–12 mo,0,0,0
4262,51-65,Female,Middle_Income,None,Labor/Employment,Unfair_Dismissal,Supreme_Court,Self_Represented,State_14,2023,7,0,6–12 mo,0,0,1
4263,51-65,Female,Below_Poverty_Line,Person_with_Disability,Civil,Tort,State,Partial_Aid,UT_3,2019,3,5,≤3 mo,0,0,1
4264,36-50,Other,Below_Poverty_Line,Minority,Labor/Employment,Unfair_Dismissal,Supreme_Court,Pro_Bono,UT_1,2018,4,1,6–12 mo,0,0,0
4265,36-50,Female,High_Income,SC/ST,Other,Miscellaneous,State,Full_Aid,UT_2,2019,5,3,12-24 mo,1,1,0
4266,65+,Female,Unknown,None,Domestic_Violence,Protection_Order,State,Partial_Aid,State_23,2020,8,1,3–6 mo,0,0,0
4267,18-25,Other,Unknown,None,Domestic_Violence,Child_Custody,District,Self_Represented,State_5,2023,7,2,6–12 mo,0,1,1
4268,18-25,Female,Middle_Income,Minority,Property_Dispute,Property_Division,District,Self_Represented,State_20,2021,4,3,>24 mo,1,0,0
4269,18-25,Male,High_Income,Minority,Property_Dispute,Tenant_Landlord,High_Court,Self_Represented,State_16,2020,11,4,>24 mo,1,0,0
4270,18-25,Other,Middle_Income,SC/ST,Labor/Employment,Wages,Supreme_Court,Self_Represented,State_12,2020,4,2,>24 mo,1,1,0
4271,18-25,Male,Low_Income,Minority,Criminal,Appeal,Supreme_Court,Self_Represented,UT_1,2018,5,1,12-24 mo,1,0,1
4272,18-25,Male,Middle_Income,Senior_Citizen,Other,Miscellaneous,District,Self_Represented,State_6,2022,5,0,6–12 mo,0,0,0
4273,26-35,Male,Below_Poverty_Line,Minority,Criminal,Sentencing,District,Pro_Bono,State_3,2019,3,5,3–6 mo,0,1,0
4274,18-25,Female,Low_Income,Senior_Citizen,Criminal,Sentencing,High_Court,Full_Aid,State_18,2021,5,1,3–6 mo,0,0,0
4275,26-35,Male,Low_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,District,Self_Represented,State_20,2023,12,1,3–6 mo,0,0,0
4276,18-25,Other,Low_Income,Person_with_Disability,Domestic_Violence,Maintenance,Supreme_Court,Pro_Bono,UT_5,2021,2,1,≤3 mo,0,0,0
4277,26-35,Female,Low_Income,Senior_Citizen,Other,Miscellaneous,District,Full_Aid,State_27,2020,3,2,>24 mo,1,0,0
4278,51-65,Other,High_Income,Person_with_Disability,Labor/Employment,Workplace_Harassment,District,Partial_Aid,State_17,2018,3,3,3–6 mo,0,1,0
4279,36-50,Other,High_Income,Senior_Citizen,Civil,Contract,High_Court,Partial_Aid,State_23,2018,8,3,6–12 mo,0,0,0
4280,18-25,Other,Middle_Income,SC/ST,Labor/Employment,Wages,State,Pro_Bono,State_26,2020,3,2,12-24 mo,1,1,0
4281,18-25,Male,Middle_Income,None,Other,Miscellaneous,State,Self_Represented,State_18,2019,6,0,3–6 mo,0,0,0
4282,65+,Other,Below_Poverty_Line,None,Domestic_Violence,Protection_Order,High_Court,Full_Aid,State_7,2021,7,3,≤3 mo,0,0,0
4283,26-35,Other,Low_Income,Person_with_Disability,Domestic_Violence,Divorce,State,Partial_Aid,UT_8,2021,5,4,6–12 mo,0,0,1
4284,65+,Male,Middle_Income,None,Other,Miscellaneous,State,Partial_Aid,State_1,2018,6,1,≤3 mo,0,0,1
4285,26-35,Other,Unknown,Minority,Property_Dispute,Property_Division,District,Self_Represented,UT_4,2022,15,2,>24 mo,1,1,0
4286,65+,Female,Below_Poverty_Line,Person_with_Disability,Civil,Contract,District,Self_Represented,State_10,2022,3,4,≤3 mo,0,1,0
4287,36-50,Other,Below_Poverty_Line,Minority,Other,Miscellaneous,High_Court,Partial_Aid,State_6,2020,5,4,>24 mo,1,1,0
4288,51-65,Other,Low_Income,Senior_Citizen,Property_Dispute,Tenant_Landlord,District,Pro_Bono,State_2,2022,6,0,>24 mo,1,0,0
4289,18-25,Female,Unknown,Minority,Civil,Tort,District,Partial_Aid,State_19,2020,4,2,≤3 mo,0,0,1
4290,26-35,Female,Low_Income,None,Labor/Employment,Wages,State,Self_Represented,State_19,2023,7,3,6–12 mo,0,0,0
4291,26-35,Male,Low_Income,Minority,Domestic_Violence,Maintenance,High_Court,Partial_Aid,State_28,2019,3,0,6–12 mo,0,0,0
